observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-24T07:15:13.335481+00:00,2026-08-24T10:15:11.086000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:15:14.341640+00:00,2026-08-24T10:15:14.210000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:15.343876+00:00,2026-08-24T10:15:15.147000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:16.346999+00:00,2026-08-24T10:15:15.147000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:17.350831+00:00,2026-08-24T10:15:17.647000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:18.355496+00:00,2026-08-24T10:15:18.085000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:19.362590+00:00,2026-08-24T10:15:18.085000+00:00,EURUSD,1.16728,1.16728,0.0
2026-08-24T07:15:20.366066+00:00,2026-08-24T10:15:20.747000+00:00,EURUSD,1.16729,1.16729,0.0
2026-08-24T07:15:21.372374+00:00,2026-08-24T10:15:21.622000+00:00,EURUSD,1.16728,1.16729,1.0
2026-08-24T07:15:22.378956+00:00,2026-08-24T10:15:22.318000+00:00,EURUSD,1.16728,1.16729,1.0
2026-08-24T07:15:23.384310+00:00,2026-08-24T10:15:23.788000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:24.388479+00:00,2026-08-24T10:15:24.846000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:25.391639+00:00,2026-08-24T10:15:24.846000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:26.395592+00:00,2026-08-24T10:15:24.846000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:27.399433+00:00,2026-08-24T10:15:27.907000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:28.405331+00:00,2026-08-24T10:15:28.652000+00:00,EURUSD,1.16724,1.16724,0.0
2026-08-24T07:15:29.411523+00:00,2026-08-24T10:15:29.919000+00:00,EURUSD,1.16727,1.16727,0.0
2026-08-24T07:15:30.414949+00:00,2026-08-24T10:15:30.573000+00:00,EURUSD,1.16726,1.16726,0.0
2026-08-24T07:15:31.419913+00:00,2026-08-24T10:15:31.772000+00:00,EURUSD,1.16726,1.16726,0.0
2026-08-24T07:15:32.423363+00:00,2026-08-24T10:15:32.682000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:33.429477+00:00,2026-08-24T10:15:33.445000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:34.433511+00:00,2026-08-24T10:15:34.408000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:35.437427+00:00,2026-08-24T10:15:34.408000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:36.440517+00:00,2026-08-24T10:15:36.907000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:37.446538+00:00,2026-08-24T10:15:36.907000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:38.452015+00:00,2026-08-24T10:15:38.482000+00:00,EURUSD,1.16724,1.16724,0.0
2026-08-24T07:15:39.456886+00:00,2026-08-24T10:15:38.482000+00:00,EURUSD,1.16724,1.16724,0.0
2026-08-24T07:15:40.460935+00:00,2026-08-24T10:15:41.009000+00:00,EURUSD,1.16724,1.16724,0.0
2026-08-24T07:15:41.464007+00:00,2026-08-24T10:15:41.294000+00:00,EURUSD,1.16723,1.16723,0.0
2026-08-24T07:15:42.469905+00:00,2026-08-24T10:15:41.294000+00:00,EURUSD,1.16723,1.16723,0.0
2026-08-24T07:15:43.476597+00:00,2026-08-24T10:15:43.794000+00:00,EURUSD,1.16723,1.16723,0.0
2026-08-24T07:15:44.481979+00:00,2026-08-24T10:15:44.756000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:45.486349+00:00,2026-08-24T10:15:45.683000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:46.493352+00:00,2026-08-24T10:15:45.683000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:47.497113+00:00,2026-08-24T10:15:45.683000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:48.500561+00:00,2026-08-24T10:15:48.955000+00:00,EURUSD,1.16724,1.16724,0.0
2026-08-24T07:15:49.505775+00:00,2026-08-24T10:15:49.199000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:50.509358+00:00,2026-08-24T10:15:51.050000+00:00,EURUSD,1.16724,1.1672500000000001,1.0
2026-08-24T07:15:51.513950+00:00,2026-08-24T10:15:51.846000+00:00,EURUSD,1.16723,1.16724,1.0
2026-08-24T07:15:52.517631+00:00,2026-08-24T10:15:52.961000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:53.523205+00:00,2026-08-24T10:15:53.647000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:54.527623+00:00,2026-08-24T10:15:54.549000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:55.530693+00:00,2026-08-24T10:15:55.847000+00:00,EURUSD,1.16724,1.1672500000000001,1.0
2026-08-24T07:15:56.535409+00:00,2026-08-24T10:15:56.809000+00:00,EURUSD,1.16724,1.1672500000000001,1.0
2026-08-24T07:15:57.538904+00:00,2026-08-24T10:15:58.046000+00:00,EURUSD,1.1672500000000001,1.1672500000000001,0.0
2026-08-24T07:15:58.544047+00:00,2026-08-24T10:15:59.010000+00:00,EURUSD,1.16723,1.16723,0.0
2026-08-24T07:15:59.549118+00:00,2026-08-24T10:15:59.810000+00:00,EURUSD,1.16717,1.16717,0.0
2026-08-24T07:16:00.552638+00:00,2026-08-24T10:16:00.840000+00:00,EURUSD,1.16716,1.16716,0.0
2026-08-24T07:16:01.556406+00:00,2026-08-24T10:16:01.610000+00:00,EURUSD,1.16716,1.16717,1.0
2026-08-24T07:16:02.560169+00:00,2026-08-24T10:16:03.089000+00:00,EURUSD,1.16717,1.16717,0.0
2026-08-24T07:16:03.563433+00:00,2026-08-24T10:16:03.584000+00:00,EURUSD,1.16715,1.16715,0.0
2026-08-24T07:16:04.567932+00:00,2026-08-24T10:16:05.118000+00:00,EURUSD,1.16716,1.16716,0.0
2026-08-24T07:16:05.572570+00:00,2026-08-24T10:16:06.132000+00:00,EURUSD,1.16719,1.16719,0.0
2026-08-24T07:16:06.576556+00:00,2026-08-24T10:16:06.987000+00:00,EURUSD,1.16717,1.16718,1.0
2026-08-24T07:16:07.579715+00:00,2026-08-24T10:16:07.883000+00:00,EURUSD,1.1672,1.1672,0.0
2026-08-24T07:16:08.583046+00:00,2026-08-24T10:16:08.875000+00:00,EURUSD,1.16719,1.16719,0.0
2026-08-24T07:16:09.593289+00:00,2026-08-24T10:16:10.104000+00:00,EURUSD,1.16719,1.1672,1.0
2026-08-24T07:16:10.597107+00:00,2026-08-24T10:16:10.282000+00:00,EURUSD,1.16717,1.16718,1.0
2026-08-24T07:16:11.600315+00:00,2026-08-24T10:16:12.067000+00:00,EURUSD,1.16716,1.16716,0.0
2026-08-24T07:16:12.606866+00:00,2026-08-24T10:16:12.992000+00:00,EURUSD,1.16716,1.16716,0.0
2026-08-24T07:16:13.610561+00:00,2026-08-24T10:16:13.709000+00:00,EURUSD,1.16718,1.16719,1.0
2026-08-24T07:16:14.614299+00:00,2026-08-24T10:16:14.660000+00:00,EURUSD,1.16717,1.16717,0.0
2026-08-24T07:16:15.618784+00:00,2026-08-24T10:16:15.398000+00:00,EURUSD,1.16716,1.16716,0.0
2026-08-24T07:16:16.623066+00:00,2026-08-24T10:16:16.848000+00:00,EURUSD,1.16716,1.16717,1.0
2026-08-24T07:16:17.629044+00:00,2026-08-24T10:16:17.920000+00:00,EURUSD,1.16714,1.16715,1.0
2026-08-24T07:16:18.633498+00:00,2026-08-24T10:16:18.804000+00:00,EURUSD,1.16714,1.16714,0.0
2026-08-24T07:16:19.640830+00:00,2026-08-24T10:16:20.184000+00:00,EURUSD,1.16712,1.16713,1.0
2026-08-24T07:16:20.645059+00:00,2026-08-24T10:16:20.440000+00:00,EURUSD,1.16711,1.16711,0.0
2026-08-24T07:16:21.649428+00:00,2026-08-24T10:16:22.087000+00:00,EURUSD,1.16709,1.16709,0.0
2026-08-24T07:16:22.652439+00:00,2026-08-24T10:16:23.164000+00:00,EURUSD,1.1671,1.1671,0.0
2026-08-24T07:16:23.655784+00:00,2026-08-24T10:16:24.239000+00:00,EURUSD,1.16709,1.1671,1.0
2026-08-24T07:16:24.661598+00:00,2026-08-24T10:16:24.989000+00:00,EURUSD,1.1671,1.1671,0.0
2026-08-24T07:16:25.665269+00:00,2026-08-24T10:16:26.163000+00:00,EURUSD,1.16709,1.16709,0.0
