observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:35:36.279093+00:00,2026-08-31T15:35:34.514000+00:00,USDJPY,159.815,159.817,2.0
2026-08-31T12:35:37.282885+00:00,2026-08-31T15:35:37.073000+00:00,USDJPY,159.814,159.817,3.0
2026-08-31T12:35:38.286589+00:00,2026-08-31T15:35:37.073000+00:00,USDJPY,159.814,159.817,3.0
2026-08-31T12:35:39.291162+00:00,2026-08-31T15:35:37.073000+00:00,USDJPY,159.814,159.817,3.0
2026-08-31T12:35:40.293922+00:00,2026-08-31T15:35:40.369000+00:00,USDJPY,159.815,159.817,2.0
2026-08-31T12:35:41.296935+00:00,2026-08-31T15:35:40.594000+00:00,USDJPY,159.818,159.821,3.0
2026-08-31T12:35:42.300735+00:00,2026-08-31T15:35:42.321000+00:00,USDJPY,159.817,159.819,2.0
2026-08-31T12:35:43.306378+00:00,2026-08-31T15:35:42.321000+00:00,USDJPY,159.817,159.819,2.0
2026-08-31T12:35:44.308681+00:00,2026-08-31T15:35:44.305000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:45.311900+00:00,2026-08-31T15:35:44.305000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:46.317069+00:00,2026-08-31T15:35:44.305000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:47.320925+00:00,2026-08-31T15:35:44.305000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:48.324413+00:00,2026-08-31T15:35:47.634000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:49.327759+00:00,2026-08-31T15:35:47.634000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:50.332204+00:00,2026-08-31T15:35:47.634000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:51.334735+00:00,2026-08-31T15:35:47.634000+00:00,USDJPY,159.817,159.82,3.0
2026-08-31T12:35:52.337767+00:00,2026-08-31T15:35:51.698000+00:00,USDJPY,159.818,159.821,3.0
2026-08-31T12:35:53.341461+00:00,2026-08-31T15:35:52.786000+00:00,USDJPY,159.818,159.82,2.0
2026-08-31T12:35:54.345270+00:00,2026-08-31T15:35:53.522000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:35:55.348700+00:00,2026-08-31T15:35:53.522000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:35:56.352539+00:00,2026-08-31T15:35:53.522000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:35:57.357527+00:00,2026-08-31T15:35:57.201000+00:00,USDJPY,159.82,159.823,3.0
2026-08-31T12:35:58.360616+00:00,2026-08-31T15:35:58.386000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:35:59.363916+00:00,2026-08-31T15:35:59.409000+00:00,USDJPY,159.821,159.823,2.0
2026-08-31T12:36:00.367873+00:00,2026-08-31T15:36:00.369000+00:00,USDJPY,159.82,159.822,2.0
2026-08-31T12:36:01.373024+00:00,2026-08-31T15:36:01.297000+00:00,USDJPY,159.821,159.823,2.0
2026-08-31T12:36:02.376563+00:00,2026-08-31T15:36:01.841000+00:00,USDJPY,159.82,159.823,3.0
2026-08-31T12:36:03.379901+00:00,2026-08-31T15:36:03.217000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:36:04.383445+00:00,2026-08-31T15:36:03.217000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:36:05.408886+00:00,2026-08-31T15:36:04.785000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:36:06.412390+00:00,2026-08-31T15:36:04.785000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:36:07.415348+00:00,2026-08-31T15:36:07.505000+00:00,USDJPY,159.821,159.823,2.0
2026-08-31T12:36:08.420130+00:00,2026-08-31T15:36:08.241000+00:00,USDJPY,159.82,159.822,2.0
2026-08-31T12:36:09.424707+00:00,2026-08-31T15:36:09.297000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:36:10.430203+00:00,2026-08-31T15:36:09.297000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:36:11.432705+00:00,2026-08-31T15:36:09.297000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:36:12.436562+00:00,2026-08-31T15:36:09.297000+00:00,USDJPY,159.819,159.822,3.0
2026-08-31T12:36:13.441251+00:00,2026-08-31T15:36:12.721000+00:00,USDJPY,159.821,159.823,2.0
2026-08-31T12:36:14.443540+00:00,2026-08-31T15:36:13.873000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:36:15.450260+00:00,2026-08-31T15:36:14.738000+00:00,USDJPY,159.822,159.824,2.0
2026-08-31T12:36:16.453247+00:00,2026-08-31T15:36:16.530000+00:00,USDJPY,159.824,159.827,3.0
2026-08-31T12:36:17.456012+00:00,2026-08-31T15:36:16.594000+00:00,USDJPY,159.826,159.829,3.0
2026-08-31T12:36:18.458739+00:00,2026-08-31T15:36:16.594000+00:00,USDJPY,159.826,159.829,3.0
2026-08-31T12:36:19.461943+00:00,2026-08-31T15:36:16.594000+00:00,USDJPY,159.826,159.829,3.0
2026-08-31T12:36:20.465945+00:00,2026-08-31T15:36:20.177000+00:00,USDJPY,159.826,159.831,5.0
2026-08-31T12:36:21.469182+00:00,2026-08-31T15:36:20.177000+00:00,USDJPY,159.826,159.831,5.0
2026-08-31T12:36:22.472906+00:00,2026-08-31T15:36:22.289000+00:00,USDJPY,159.831,159.834,3.0
2026-08-31T12:36:23.476030+00:00,2026-08-31T15:36:22.289000+00:00,USDJPY,159.831,159.834,3.0
2026-08-31T12:36:24.492579+00:00,2026-08-31T15:36:22.289000+00:00,USDJPY,159.831,159.834,3.0
2026-08-31T12:36:25.495455+00:00,2026-08-31T15:36:25.553000+00:00,USDJPY,159.832,159.834,2.0
2026-08-31T12:36:26.499012+00:00,2026-08-31T15:36:25.553000+00:00,USDJPY,159.832,159.834,2.0
2026-08-31T12:36:27.502314+00:00,2026-08-31T15:36:27.410000+00:00,USDJPY,159.831,159.833,2.0
2026-08-31T12:36:28.505790+00:00,2026-08-31T15:36:27.410000+00:00,USDJPY,159.831,159.833,2.0
